Time C1,Pressure C1, Volume C1,Time C2,Pressure C2, Volume C2,Time C3,Pressure C3, Volume C3
4.246,5.62128,32.608,4.061,3.42246,22.6417,6.318,3.06943,35.2331
4.247,7.00395,33.1926,4.062,3.43128,22.9418,6.319,3.1304,35.6908
4.248,9.02992,33.823,4.063,3.42117,23.2446,6.32,3.18548,36.0922
4.249,12.2679,34.4464,4.064,3.45007,23.5144,6.321,3.23339,36.4605
4.25,16.8582,35.0698,4.065,3.47172,23.7862,6.322,3.29468,36.8686
4.251,22.4865,35.6585,4.066,3.48701,24.0676,6.323,3.32899,37.2818
4.252,28.9828,36.2523,4.067,3.49257,24.3675,6.324,3.37331,37.6891
4.253,35.8624,36.801,4.068,3.51093,24.6502,6.325,3.4066,38.0814
4.254,42.8385,37.3475,4.069,3.51849,24.9391,6.326,3.44821,38.4224
4.255,49.9986,37.8266,4.07,3.53799,25.226,6.327,3.4898,38.7356
4.256,56.9238,38.2595,4.071,3.55528,25.5329,6.328,3.53017,39.0348
4.257,62.839,38.581,4.072,3.56906,25.8418,6.329,3.55764,39.3268
4.258,67.4416,38.8187,4.073,3.57945,26.1887,6.33,3.56837,39.6901
4.259,70.8342,38.9522,4.074,3.60719,26.5788,6.331,3.60321,40.0412
4.26,73.1432,39.0188,4.075,3.62925,27.0111,6.332,3.618,40.3728
4.261,74.6324,38.9463,4.076,3.66265,27.4815,6.333,3.62386,40.6851
4.262,75.7064,38.7511,4.077,3.6826,27.979,6.334,3.63292,40.9962
4.263,76.6297,38.3986,4.078,3.71249,28.4673,6.335,3.62122,41.2843
4.264,77.4721,37.9145,4.079,3.74925,28.9827,6.336,3.61697,41.5438
4.265,78.3073,37.2624,4.08,3.786,29.5211,6.337,3.5917,41.7398
4.266,79.151,36.4691,4.081,3.80298,30.0869,6.338,3.5923,41.8665
4.267,79.9834,35.5256,4.082,3.84733,30.6216,6.339,3.60372,41.9182
4.268,80.8152,34.4474,4.083,3.86987,31.1752,6.34,3.58776,41.9196
4.269,81.6476,33.2114,4.084,3.90484,31.7432,6.341,3.61161,41.8379
4.27,82.438,31.8346,4.085,3.9352,32.3477,6.342,3.7346,41.6634
4.271,83.2168,30.4031,4.086,3.9517,32.9856,6.343,4.00522,41.5008
4.272,83.957,28.9231,4.087,3.95972,33.639,6.344,4.54726,41.3921
4.273,84.6868,27.4598,4.088,3.9819,34.2654,6.345,5.49323,41.2062
4.274,85.4119,26.0198,4.089,3.99493,34.9185,6.346,6.90576,40.9389
4.275,86.1293,24.5257,4.09,4.0197,35.5915,6.347,8.79368,40.6286
4.276,86.8563,22.9862,4.091,4.02759,36.2674,6.348,11.3355,40.3276
4.277,87.5499,21.4409,4.092,4.03642,36.9323,6.349,14.7213,40.0418
4.278,88.2439,19.9072,4.093,4.06233,37.5901,6.35,18.8492,39.7866
4.279,88.8952,18.4744,4.094,4.05858,38.1915,6.351,23.4372,39.4662
4.28,89.4495,17.1496,4.095,4.06867,38.7761,6.352,28.1844,39.0954
4.281,89.8742,15.945,4.096,4.07752,39.2548,6.353,32.9217,38.6647
4.282,90.0779,14.8638,4.097,4.09019,39.7418,6.354,37.7542,38.2051
4.283,89.9679,13.7964,4.098,4.10218,40.2657,6.355,42.4675,37.7055
4.284,89.433,12.7692,4.099,4.10345,40.8456,6.356,46.7479,37.217
4.285,88.3651,11.7865,4.1,4.10022,41.5219,6.357,50.5792,36.6777
4.286,86.6106,10.8737,4.101,4.10793,42.2205,6.358,53.962,36.1171
4.287,84.059,10.0703,4.102,4.09822,42.898,6.359,56.8897,35.4934
4.288,80.6011,9.38517,4.103,4.10691,43.5607,6.36,59.3041,34.8331
4.289,76.2453,8.74913,4.104,4.11207,44.198,6.361,61.2891,34.1392
4.29,71.0591,8.18609,4.105,4.13662,44.8501,6.362,62.9291,33.4198
4.291,64.9576,7.69755,4.106,4.22189,45.5012,6.363,64.2853,32.5969
4.292,57.6322,7.29118,4.107,4.41814,46.1475,6.364,65.4048,31.6952
4.293,50.3573,6.9416,4.108,4.78706,46.8523,6.365,66.2986,30.7365
4.294,43.7163,6.66023,4.109,5.40673,47.5503,6.366,66.9943,29.7483
4.295,37.4039,6.41782,4.11,6.35221,48.223,6.367,67.5111,28.7846
4.296,31.4044,6.22958,4.111,7.66594,48.8364,6.368,67.8741,27.8358
4.297,26.1073,6.1005,4.112,9.63705,49.3698,6.369,68.0839,26.9178
4.298,21.5601,6.0562,4.113,12.9608,49.8705,6.37,68.1485,26.0237
4.299,17.6407,6.06814,4.114,17.0867,50.4171,6.371,68.0763,25.0742
4.3,14.2516,6.1598,4.115,21.2421,50.8713,6.372,67.8613,24.0975
4.301,11.3039,6.28655,4.116,25.5937,51.2471,6.373,67.4924,23.0963
4.302,8.80419,6.46751,4.117,29.9855,51.4895,6.374,67.0132,22.0963
4.303,6.71927,6.69027,4.118,34.1244,51.6451,6.375,66.4063,21.0791
4.304,5.0788,6.97205,4.119,37.9012,51.6785,6.376,65.6642,20.0623
4.305,3.82903,7.28593,4.12,41.2946,51.5908,6.377,64.7416,19.0684
4.306,2.92083,7.65112,4.121,44.2595,51.3581,6.378,63.5818,18.105
4.307,2.333,8.02814,4.122,46.8223,51.0187,6.379,62.1956,17.2016
4.308,1.99703,8.43136,4.123,48.927,50.5918,6.38,60.5555,16.3611
4.309,1.87626,8.84468,4.124,50.5867,50.0761,6.381,58.6135,15.5702
4.31,1.86898,9.27102,4.125,51.9275,49.4368,6.382,56.3811,14.8416
4.311,1.90417,9.70409,4.126,53.0316,48.6833,6.383,53.8606,14.2076
4.312,1.93461,10.1426,4.127,53.9234,47.782,6.384,51.0193,13.6635
4.313,2.01552,10.6007,4.128,54.6405,46.7594,6.385,47.8278,13.1868
4.314,2.07696,11.0735,4.129,55.2198,45.6447,6.386,44.2603,12.7963
4.315,2.13176,11.5561,4.13,55.6745,44.4261,6.387,40.2664,12.502
4.316,2.16599,12.0459,4.131,55.9847,43.104,6.388,35.3391,12.2778
4.317,2.1778,12.5353,4.132,56.1315,41.6873,6.389,29.8489,12.1
4.318,2.17697,12.9939,4.133,56.1452,40.1903,6.39,24.8224,11.9706
4.319,2.16738,13.4608,4.134,56.0359,38.6298,6.391,20.6243,11.9105
4.32,2.16787,13.9304,4.135,55.8085,37.0695,6.392,17.0632,11.9131
4.321,2.17545,14.3987,4.136,55.4762,35.5143,6.393,13.9773,12.0177
4.322,2.15866,14.8573,4.137,55.0332,34.0892,6.394,11.3011,12.2333
4.323,2.17158,15.2854,4.138,54.488,32.7377,6.395,8.99598,12.5269
4.324,2.17488,15.6514,4.139,53.8995,31.4333,6.396,7.05351,12.8708
4.325,2.18695,16.0188,4.14,53.2184,30.1971,6.397,5.48325,13.2662
4.326,2.18348,16.372,4.141,52.532,28.9257,6.398,4.24771,13.7404
4.327,2.20727,16.732,4.142,51.8407,27.6891,6.399,3.33441,14.2626
4.328,2.22401,17.0798,4.143,51.2403,26.5082,6.4,2.77038,14.8442
4.329,2.25941,17.4367,4.144,50.7709,25.3909,6.401,2.45127,15.469
4.33,2.27853,17.7962,4.145,50.4185,24.3573,6.402,2.32604,16.1489
4.331,2.31621,18.1686,4.146,50.0375,23.4218,6.403,2.31407,16.8668
4.332,2.35806,18.5332,4.147,49.5442,22.5838,6.404,2.34854,17.6197
4.333,2.44197,18.9239,4.148,48.8854,21.8446,6.405,2.41642,18.4152
4.334,2.50167,19.3192,4.149,48.1408,21.0999,6.406,2.46575,19.2515
4.335,2.60055,19.7482,4.15,47.2304,20.4294,6.407,2.50493,20.0925
4.336,2.68325,20.1813,4.151,46.1356,19.8249,6.408,2.53501,20.9267
4.337,2.80413,20.6856,4.152,44.8702,19.3311,6.409,2.5555,21.7727
4.338,2.90649,21.2356,4.153,43.4412,18.9541,6.41,2.55416,22.6137
4.339,3.01827,21.7984,4.154,41.8483,18.6653,6.411,2.55056,23.4797
4.34,3.12644,22.3483,4.155,40.0839,18.3424,6.412,2.53166,24.3646
4.341,3.25571,22.9093,4.156,37.842,18.0814,6.413,2.54199,25.2597
4.342,3.35732,23.4745,4.157,34.8097,17.8379,6.414,2.53537,26.1414
4.343,3.46825,24.0399,4.158,31.9235,17.6419,6.415,2.55091,27.001
4.344,3.54532,24.583,4.159,29.4355,17.4401,6.416,2.54732,27.8109
4.345,3.61327,25.0963,4.16,27.1098,17.2855,6.417,2.5716,28.6128
4.346,3.64926,25.5601,4.161,24.7589,17.1545,6.418,2.58279,29.3863
4.347,3.68828,25.9824,4.162,22.2212,17.0646,6.419,2.60419,30.1557
4.348,3.70182,26.3544,4.163,19.7684,16.9627,6.42,2.61499,30.8995
4.349,3.72118,26.685,4.164,17.7135,16.8799,6.421,2.66049,31.6252
4.35,3.72968,26.9615,4.165,16.1174,16.7857,6.422,2.68713,32.3168
4.351,3.74445,27.3053,4.166,14.7102,16.709,6.423,2.71149,32.9556
4.352,3.75014,27.7108,4.167,13.4826,16.6378,6.424,2.77051,33.5085
4.353,3.76242,28.1288,4.168,12.3718,16.5955,6.425,2.8256,34.0278
4.354,3.75262,28.5353,4.169,11.3807,16.5572,6.426,2.85518,34.4939
4.355,3.75704,28.9006,4.17,10.419,16.5372,6.427,2.91043,34.9247
4.356,3.76519,29.2172,4.171,9.45564,16.5499,6.428,2.98437,35.3124
4.357,3.77999,29.647,4.172,8.48759,16.6026,6.429,3.05256,35.6848
4.358,3.84426,30.1917,4.173,7.61218,16.7093,6.43,3.11474,36.0072
4.359,4.07581,30.7977,4.174,6.54954,16.8773,6.431,3.16464,36.3444
4.36,4.49581,31.415,4.175,5.5204,17.0491,6.432,3.19409,36.66
4.361,5.21433,32.0276,4.176,4.61548,17.2219,6.433,3.24629,37.0202
4.362,6.32115,32.62,4.177,3.93123,17.4182,6.434,3.29477,37.3814
4.363,7.96712,33.2078,4.178,3.47184,17.6386,6.435,3.33313,37.741
4.364,10.5264,33.7979,4.179,3.18092,17.8802,6.436,3.36475,38.0987
4.365,14.4985,34.4324,4.18,3.10136,18.1388,6.437,3.40883,38.5283
4.366,19.6441,35.0543,4.181,3.24165,18.3751,6.438,3.42777,38.978
4.367,25.7627,35.6707,4.182,3.36043,18.6116,6.439,3.45723,39.3723
4.368,32.5541,36.2539,4.183,3.51628,18.8596,6.44,3.46939,39.6919
4.369,39.5294,36.8329,4.184,3.61686,19.1291,6.441,3.51231,40.0317
4.37,46.6483,37.3607,4.185,3.65241,19.4312,6.442,3.53526,40.3788
4.371,53.8966,37.8307,4.186,3.64262,19.7564,6.443,3.5401,40.726
4.372,60.4841,38.221,4.187,3.62945,20.086,6.444,3.53661,41.0637
4.373,65.7953,38.5333,4.188,3.59538,20.4164,6.445,3.56512,41.3609
4.374,69.7725,38.7393,4.189,3.5717,20.733,6.446,3.56949,41.5954
4.375,72.5998,38.8576,4.19,3.5485,21.047,6.447,3.56136,41.7611
4.376,74.3735,38.868,4.191,3.53753,21.3915,6.448,3.55785,41.869
4.377,75.6031,38.7902,4.192,3.49479,21.757,6.449,3.57429,41.8862
4.378,76.5415,38.5682,4.193,3.49197,22.0919,6.45,3.58644,41.8018
4.379,77.3759,38.1826,4.194,3.48046,22.4124,6.451,3.65313,41.6999
4.38,78.174,37.6498,4.195,3.49705,22.7474,6.452,3.77927,41.5559
4.381,79.0169,36.9928,4.196,3.5072,23.0914,6.453,4.0936,41.3726
4.382,79.8431,36.1798,4.197,3.51489,23.4261,6.454,4.68429,41.157
4.383,80.6862,35.222,4.198,3.52283,23.7634,6.455,5.69542,40.9137
4.384,81.5009,34.123,4.199,3.55842,24.1132,6.456,7.14776,40.6464
4.385,82.2962,32.8892,4.2,3.57103,24.4715,6.457,9.01349,40.3651
4.386,83.015,31.5424,4.201,3.58973,24.8383,6.458,11.4037,40.0469
4.387,83.7319,30.1202,4.202,3.5968,25.2141,6.459,14.6737,39.6817
4.388,84.4335,28.6322,4.203,3.6222,25.5871,6.46,18.67,39.2588
4.389,85.098,27.1094,4.204,3.6209,25.9708,6.461,23.119,38.8116
4.39,85.7468,25.5892,4.205,3.65862,26.3689,6.462,27.7982,38.3293
4.391,86.4292,24.1273,4.206,3.68516,26.7853,6.463,32.5499,37.7968
4.392,87.0984,22.6387,4.207,3.70104,27.235,6.464,37.2924,37.2396
4.393,87.7549,21.1211,4.208,3.71978,27.708,6.465,41.9844,36.6767
4.394,88.408,19.6393,4.209,3.74499,28.1869,6.466,46.2565,36.0729
4.395,89.0581,18.2229,4.21,3.78098,28.6891,6.467,50.061,35.4149
4.396,89.6153,16.9368,4.211,3.80454,29.2078,6.468,53.4093,34.6947
4.397,90.006,15.8286,4.212,3.83149,29.743,6.469,56.313,33.9215
4.398,90.1884,14.7485,4.213,3.86768,30.3022,6.47,58.7158,33.1151
4.399,90.0524,13.6756,4.214,3.89953,30.8638,6.471,60.7059,32.2977
4.4,89.4364,12.6702,4.215,3.94597,31.4202,6.472,62.3077,31.461
4.401,88.2689,11.7268,4.216,3.95503,32.0114,6.473,63.6593,30.6078
4.402,86.3858,10.8684,4.217,3.98964,32.6439,6.474,64.7576,29.7239
4.403,83.6153,10.0989,4.218,4.0068,33.2904,6.475,65.6479,28.8054
4.404,79.9302,9.40968,4.219,4.03361,33.9089,6.476,66.3325,27.8636
4.405,75.3666,8.79022,4.22,4.04848,34.5156,6.477,66.8604,26.9012
4.406,69.9664,8.24935,4.221,4.05497,35.1402,6.478,67.1884,25.9023
4.407,63.4713,7.77336,4.222,4.07353,35.7849,6.479,67.3578,24.8472
4.408,55.9678,7.37663,4.223,4.09811,36.4381,6.48,67.4248,23.8268
4.409,48.9129,7.0406,4.224,4.10245,37.0844,6.481,67.3816,22.8752
4.41,42.3747,6.76128,4.225,4.11263,37.7063,6.482,67.187,21.9286
4.411,36.0966,6.52325,4.226,4.12011,38.3007,6.483,66.857,20.9625
4.412,30.271,6.34659,4.227,4.14623,38.7915,6.484,66.3604,19.9834
4.413,25.1788,6.23537,4.228,4.16188,39.2534,6.485,65.7191,18.9764
4.414,20.807,6.19968,4.229,4.16267,39.687,6.486,64.8999,17.9884
4.415,17.0483,6.23717,4.23,4.16388,40.1439,6.487,63.9213,17.0288
4.416,13.7703,6.33345,4.231,4.16515,40.672,6.488,62.7283,16.1068
4.417,10.9103,6.48015,4.232,4.15029,41.2128,6.489,61.2944,15.2249
4.418,8.45371,6.67019,4.233,4.11263,41.7935,6.49,59.6304,14.4541
4.419,6.45043,6.8999,4.234,4.08691,42.4018,6.491,57.6848,13.8045
4.42,4.86132,7.17405,4.235,4.07894,42.9541,6.492,55.4147,13.2407
4.421,3.68054,7.50371,4.236,4.09125,43.4754,6.493,52.8559,12.752
4.422,2.83873,7.86912,4.237,4.13975,44.0272,6.494,49.9966,12.3391
4.423,2.29688,8.27283,4.238,4.23946,44.5854,6.495,46.8006,11.9741
4.424,1.99962,8.69053,4.239,4.44703,45.1481,6.496,43.2421,11.6757
4.425,1.87802,9.12142,4.24,4.84628,45.6917,6.497,39.0933,11.4302
4.426,1.83601,9.57055,4.241,5.48684,46.2591,6.498,33.9642,11.2708
4.427,1.84022,10.031,4.242,6.42668,46.7952,6.499,28.6585,11.1844
4.428,1.88806,10.4987,4.243,7.7709,47.3274,6.5,24.0117,11.2039
4.429,1.94931,10.9642,4.244,9.86068,47.8125,6.501,20.0852,11.2842
4.43,2.0126,11.4436,4.245,13.2962,48.2715,6.502,16.6985,11.4266
4.431,2.06668,11.9172,4.246,17.3905,48.6672,6.503,13.7106,11.6038
4.432,2.07175,12.3978,4.247,21.5102,49.0387,6.504,11.0944,11.848
4.433,2.07612,12.8581,4.248,25.8162,49.319,6.505,8.85154,12.1403
4.434,2.04454,13.3226,4.249,30.132,49.5504,6.506,6.92519,12.5031
4.435,2.02665,13.7796,4.25,34.2249,49.6825,6.507,5.36016,12.9223
4.436,2.01469,14.2417,4.251,37.9842,49.7097,6.508,4.12906,13.4228
4.437,2.0187,14.6854,4.252,41.3901,49.6367,6.509,3.2253,13.9853
4.438,2.01349,15.1297,4.253,44.3618,49.4983,6.51,2.64708,14.6115
4.439,2.03089,15.5497,4.254,46.8986,49.245,6.511,2.32045,15.2762
4.44,2.05026,15.9623,4.255,48.9549,48.904,6.512,2.18982,15.9929
4.441,2.07224,16.3521,4.256,50.5886,48.4215,6.513,2.19114,16.7677
4.442,2.08645,16.7469,4.257,51.89,47.8234,6.514,2.22693,17.5934
4.443,2.09485,17.1099,4.258,52.9266,47.0812,6.515,2.28556,18.449
4.444,2.11066,17.4747,4.259,53.7951,46.2027,6.516,2.34922,19.3347
4.445,2.14096,17.8055,4.26,54.5011,45.2359,6.517,2.40057,20.2255
4.446,2.18984,18.1663,4.261,55.0657,44.1902,6.518,2.45533,21.1269
4.447,2.23223,18.5724,4.262,55.4743,43.0242,6.519,2.47586,22.0086
4.448,2.28262,19.0026,4.263,55.7547,41.7396,6.52,2.46787,22.899
4.449,2.34611,19.407,4.264,55.9305,40.3655,6.521,2.4731,23.7825
4.45,2.42239,19.8465,4.265,55.9397,38.928,6.522,2.46017,24.6654
4.451,2.49138,20.2978,4.266,55.8401,37.4391,6.523,2.48322,25.5018
4.452,2.5812,20.8022,4.267,55.6193,35.9097,6.524,2.47392,26.3417
4.453,2.68228,21.3384,4.268,55.2822,34.4416,6.525,2.47714,27.1807
4.454,2.785,21.8971,4.269,54.84,33.026,6.526,2.49585,28.0257
4.455,2.89576,22.447,4.27,54.3178,31.6895,6.527,2.51045,28.8376
4.456,3.0005,23.0299,4.271,53.7154,30.4428,6.528,2.52415,29.6392
4.457,3.09429,23.6624,4.272,53.0665,29.2191,6.529,2.54736,30.4238
4.458,3.22683,24.2919,4.273,52.4016,28.0556,6.53,2.56373,31.1831
4.459,3.34367,24.8581,4.274,51.788,26.8734,6.531,2.60245,31.8964
4.46,3.45174,25.4215,4.275,51.2583,25.702,6.532,2.64867,32.5892
4.461,3.52027,25.9454,4.276,50.8674,24.6553,6.533,2.66583,33.2445
4.462,3.57034,26.4384,4.277,50.5752,23.7195,6.534,2.71855,33.8948
4.463,3.60336,26.8412,4.278,50.2199,22.8348,6.535,2.76886,34.5988
4.464,3.6098,27.2427,4.279,49.7162,22.0356,6.536,2.82438,35.2734
4.465,3.61471,27.6177,4.28,49.063,21.317,6.537,2.8948,35.8133
4.466,3.63063,28.0324,4.281,48.2464,20.6993,6.538,2.93773,36.3025
4.467,3.62717,28.489,4.282,47.2473,20.1225,6.539,2.98082,36.7044
4.468,3.63928,28.9545,4.283,46.0896,19.6232,6.54,3.03871,37.0825
4.469,3.63737,29.3842,4.284,44.7534,19.1578,6.541,3.09852,37.4342
4.47,3.64312,29.8337,4.285,43.253,18.767,6.542,3.14732,37.8163
4.471,3.64447,30.2791,4.286,41.5957,18.4136,6.543,3.19187,38.2144
4.472,3.64398,30.7791,4.287,39.7402,18.1319,6.544,3.24611,38.6316
4.473,3.67958,31.3298,4.288,37.3301,17.8614,6.545,3.29744,39.0241
4.474,3.80144,31.95,4.289,34.2023,17.6443,6.546,3.32313,39.4224
4.475,4.05951,32.6279,4.29,31.3687,17.4135,6.547,3.36371,39.8092
4.476,4.58365,33.3475,4.291,28.9048,17.2093,6.548,3.39451,40.1986
4.477,5.42698,34.1182,4.292,26.5476,17.0421,6.549,3.43012,40.5996
4.478,6.70934,34.8735,4.293,24.0655,16.9317,6.55,3.46475,40.9946
4.479,8.5598,35.5869,4.294,21.485,16.8237,6.551,3.49455,41.3727
4.48,11.5144,36.3035,4.295,19.0976,16.7414,6.552,3.50759,41.7585
4.481,15.8459,37.0222,4.296,17.1888,16.656,6.553,3.52132,42.1779
4.482,21.2786,37.7187,4.297,15.6423,16.591,6.554,3.52504,42.5484
4.483,27.6534,38.3901,4.298,14.2619,16.5201,6.555,3.52977,42.8964
4.484,34.5613,39.0367,4.299,13.0249,16.4592,6.556,3.54465,43.1767
4.485,41.5322,39.6463,4.3,11.9165,16.417,6.557,3.55459,43.4018
4.486,48.7905,40.2379,4.301,10.9296,16.3876,6.558,3.53473,43.5355
4.487,55.9443,40.7803,4.302,9.98278,16.3763,6.559,3.54351,43.5428
4.488,62.1998,41.1836,4.303,9.03757,16.3941,6.56,3.55536,43.501
4.489,67.098,41.4844,4.304,8.04743,16.4646,6.561,3.5871,43.4158
4.49,70.7513,41.6969,4.305,7.03322,16.5857,6.562,3.72054,43.2788
4.491,73.2366,41.8041,4.306,6.11374,16.7275,6.563,4.00564,43.0998
4.492,74.8467,41.7834,4.307,5.24685,16.889,6.564,4.56742,42.9017
4.493,75.962,41.6286,4.308,4.41855,17.0815,6.565,5.50633,42.6675
4.494,76.8775,41.3141,4.309,3.78036,17.3037,6.566,6.91937,42.3902
4.495,77.6888,40.8562,4.31,3.35098,17.5514,6.567,8.74853,42.1035
4.496,78.5158,40.258,4.311,3.09467,17.8248,6.568,11.1018,41.7938
4.497,79.2985,39.4928,4.312,2.95946,18.0893,6.569,14.2827,41.4596
4.498,80.0956,38.4995,4.313,2.95852,18.3498,6.57,18.2969,41.068
4.499,80.8669,37.3424,4.314,3.06475,18.5883,6.571,22.7386,40.6387
4.5,81.6271,36.0756,4.315,3.20576,18.8227,6.572,27.4016,40.1736
4.501,82.3444,34.6784,4.316,3.33891,19.0739,6.573,32.1667,39.7055
4.502,83.0461,33.1837,4.317,3.39277,19.3276,6.574,36.964,39.1932
4.503,83.6872,31.604,4.318,3.42871,19.6014,6.575,41.7031,38.6486
4.504,84.3221,30.03,4.319,3.4106,19.8926,6.576,46.1181,37.9133
4.505,84.8993,28.4158,4.32,3.38526,20.1848,6.577,50.0403,37.0909
4.506,85.5201,26.8112,4.321,3.37332,20.4702,6.578,53.5064,36.265
4.507,86.1586,25.1788,4.322,3.3736,20.7637,6.579,56.487,35.4215
4.508,86.8302,23.5195,4.323,3.34422,21.0638,6.58,58.9783,34.5687
4.509,87.5116,21.8833,4.324,3.33031,21.3576,6.581,61.0473,33.6887
4.51,88.2156,20.341,4.325,3.30321,21.6287,6.582,62.7294,32.7589
4.511,88.8761,18.8767,4.326,3.30729,21.8958,6.583,64.1126,31.7937
4.512,89.4567,17.5208,4.327,3.30773,22.1485,6.584,65.2637,30.7874
4.513,89.8507,16.2503,4.328,3.33561,22.401,6.585,66.161,29.7889
4.514,89.959,15.0569,4.329,3.34267,22.6446,6.586,66.881,28.7755
4.515,89.6316,13.9496,4.33,3.36932,22.8902,6.587,67.4138,27.7366
4.516,88.8251,12.8958,4.331,3.37583,23.1322,6.588,67.82,26.704
4.517,87.3289,11.9133,4.332,3.38933,23.3877,6.589,68.0347,25.684
4.518,85.0499,10.9618,4.333,3.40637,23.6369,6.59,68.0924,24.6526
4.519,81.8548,10.1195,4.334,3.41982,23.8783,6.591,68.0203,23.6421
4.52,77.7578,9.39173,4.335,3.43291,24.1082,6.592,67.8385,22.6619
4.521,72.7673,8.76633,4.336,3.45506,24.3771,6.593,67.5405,21.7111
4.522,66.9171,8.19824,4.337,3.45556,24.674,6.594,67.1249,20.7244
4.523,59.8625,7.72223,4.338,3.48487,24.9683,6.595,66.5258,19.7428
4.524,52.2794,7.30341,4.339,3.52656,25.2497,6.596,65.7222,18.747
4.525,45.3994,6.97561,4.34,3.55433,25.5687,6.597,64.7151,17.7819
4.526,38.9532,6.70513,4.341,3.55761,25.9163,6.598,63.5322,16.8225
4.527,32.8388,6.51182,4.342,3.6031,26.306,6.599,62.1607,15.9217
4.528,27.2861,6.36288,4.343,3.61918,26.7161,6.6,60.5095,15.1302
4.529,22.4909,6.29853,4.344,3.65162,27.1484,6.601,58.5475,14.4176
4.53,18.4018,6.29194,4.345,3.68034,27.5878,6.602,56.2909,13.7705
4.531,14.9109,6.3617,4.346,3.7177,28.0356,6.603,53.7056,13.2065
4.532,11.8985,6.48199,4.347,3.73566,28.4952,6.604,50.7859,12.7064
4.533,9.30437,6.67146,4.348,3.74872,28.963,6.605,47.5053,12.292
4.534,7.14968,6.90753,4.349,3.76246,29.427,6.606,43.8879,11.9677
4.535,5.39622,7.19822,4.35,3.7988,29.9252,6.607,39.6714,11.7347
4.536,4.04359,7.52189,4.351,3.81144,30.4428,6.608,34.3847,11.5353
4.537,3.06486,7.88863,4.352,3.84401,30.9348,6.609,28.8938,11.4008
4.538,2.4055,8.28031,4.353,3.85503,31.4056,6.61,24.2835,11.3249
4.539,1.9902,8.70629,4.354,3.88872,31.8842,6.611,20.3466,11.3275
4.54,1.81051,9.15175,4.355,3.89447,32.3612,6.612,16.8893,11.4239
4.541,1.75401,9.62189,4.356,3.91617,32.8342,6.613,13.85,11.6176
4.542,1.76241,10.1071,4.357,3.92018,33.3023,6.614,11.2156,11.8732
4.543,1.80842,10.6112,4.358,3.94133,33.746,6.615,8.94012,12.2168
4.544,1.86776,11.1252,4.359,3.94784,34.157,6.616,6.98918,12.5788
4.545,1.93063,11.6522,4.36,3.96928,34.534,6.617,5.369,12.9968
4.546,2.00891,12.1561,4.361,3.97284,34.8975,6.618,4.12071,13.4552
4.547,2.04231,12.6613,4.362,3.98439,35.2833,6.619,3.2086,13.9688
4.548,2.05556,13.1595,4.363,3.97028,35.6754,6.62,2.5976,14.5291
4.549,2.06801,13.6629,4.364,3.96321,36.1059,6.621,2.25981,15.1588
4.55,2.06232,14.1622,4.365,3.96946,36.5688,6.622,2.12345,15.8414
4.551,2.04324,14.6607,4.366,3.98528,37.0187,6.623,2.1168,16.5856
4.552,2.04517,15.1289,4.367,3.98091,37.4495,6.624,2.15824,17.3724
4.553,2.0357,15.5918,4.368,4.01534,37.888,6.625,2.2161,18.189
4.554,2.05099,16.0308,4.369,4.07028,38.3237,6.626,2.28401,18.9882
4.555,2.04792,16.468,4.37,4.20504,38.7896,6.627,2.33318,19.8132
4.556,2.06463,16.9017,4.371,4.47419,39.2626,6.628,2.38532,20.6629
4.557,2.0733,17.3444,4.372,4.98229,39.791,6.629,2.4104,21.5233
4.558,2.0773,17.7631,4.373,5.74113,40.3309,6.63,2.43526,22.4015
4.559,2.09903,18.1754,4.374,6.82994,40.8468,6.631,2.43737,23.2965
4.56,2.1246,18.556,4.375,8.31654,41.3313,6.632,2.45523,24.2023
4.561,2.14577,18.941,4.376,10.6783,41.8395,6.633,2.44791,25.1116
4.562,2.1795,19.31,4.377,14.3494,42.2988,6.634,2.45397,26.0351
4.563,2.22805,19.7027,4.378,18.4016,42.7035,6.635,2.45779,26.9683
4.564,2.29622,20.148,4.379,22.4126,43.0592,6.636,2.47275,27.9054
4.565,2.35608,20.6372,4.38,26.475,43.3852,6.637,2.48592,28.8235
4.566,2.4321,21.1799,4.381,30.4715,43.6299,6.638,2.51655,29.7049
4.567,2.50807,21.7566,4.382,34.2306,43.8137,6.639,2.53332,30.5491
4.568,2.61913,22.3362,4.383,37.6188,43.9114,6.64,2.58117,31.3695
4.569,2.70019,22.9242,4.384,40.6491,43.9243,6.641,2.60899,32.1558
4.57,2.81568,23.5339,4.385,43.3236,43.8379,6.642,2.63622,32.8991
4.571,2.94672,24.1418,4.386,45.6056,43.6787,6.643,2.67763,33.5883
4.572,3.09887,24.7029,4.387,47.4321,43.4158,6.644,2.72777,34.2208
4.573,3.22042,25.2596,4.388,48.9042,43.0429,6.645,2.80078,34.8013
4.574,3.32055,25.8944,4.389,50.0813,42.5696,6.646,2.84988,35.3629
4.575,3.38484,26.49,4.39,51.0257,42.0155,6.647,2.88935,35.8735
4.576,3.41369,26.8273,4.391,51.8155,41.3357,6.648,2.98028,36.2453
4.577,3.42736,27.0922,4.392,52.4735,40.527,6.649,3.02688,36.544
4.578,3.43096,27.2072,4.393,52.9604,39.6324,6.65,3.09433,36.8829
4.579,3.43231,27.3289,4.394,53.3126,38.6679,6.651,3.12288,37.2316
4.58,3.43612,27.4198,4.395,53.5396,37.6223,6.652,3.18031,37.5661
