Time A1,Pressure A1,Volume A1,Time A2,Pressure A2,Volume A2,Time A3,Pressure A3,Volume A3
2.993,28.9935,19.8458,4.591,111.58,31.41,0.757,79.3389,16.3046
2.994,24.9946,20.0923,4.592,111.574,30.4017,0.758,79.6938,15.8158
2.995,21.2566,20.4019,4.593,111.678,29.3482,0.759,79.9522,15.3285
2.996,17.8362,20.7018,4.594,111.866,28.2496,0.76,80.0893,14.8452
2.997,14.8047,20.9928,4.595,112.138,27.247,0.761,80.1037,14.378
2.998,12.151,21.268,4.596,112.51,26.2806,0.762,79.9809,13.9266
2.999,9.85212,21.4601,4.597,113.011,25.3855,0.763,79.7107,13.4991
3,7.86946,21.6458,4.598,113.66,24.5556,0.764,79.2892,13.0944
3.001,6.29078,21.8432,4.599,114.392,23.7779,0.765,78.7289,12.7063
3.002,5.08593,22.0172,4.6,115.033,23.0639,0.766,78.0315,12.339
3.003,4.19841,22.2161,4.601,115.371,22.3888,0.767,77.19,11.9946
3.004,3.62028,22.4061,4.602,115.269,21.7743,0.768,76.1995,11.6804
3.005,3.25482,22.5979,4.603,114.617,21.1704,0.769,75.0691,11.3924
3.006,3.05759,22.8656,4.604,113.282,20.6011,0.77,73.7919,11.1358
3.007,2.94059,23.1585,4.605,111.065,20.0045,0.771,72.3533,10.8851
3.008,2.89494,23.5369,4.606,107.094,19.4601,0.772,70.697,10.66
3.009,2.89806,23.9842,4.607,98.9137,18.9219,0.773,68.8249,10.4636
3.01,2.92922,24.5119,4.608,87.8838,18.4051,0.774,66.6641,10.3032
3.011,2.93389,25.138,4.609,77.5423,17.9135,0.775,64.1842,10.162
3.012,2.93924,25.8067,4.61,68.1568,17.4596,0.776,61.3828,10.0524
3.013,2.973,26.5148,4.611,59.271,17.053,0.777,58.229,9.96929
3.014,3.02552,27.1684,4.612,50.9699,16.6913,0.778,54.5586,9.91601
3.015,3.09244,27.7042,4.613,43.6467,16.377,0.779,50.3493,9.88231
3.016,3.18516,28.2332,4.614,37.136,16.134,0.78,45.6645,9.87488
3.017,3.29428,28.7085,4.615,31.3855,15.9213,0.781,40.8758,9.89051
3.018,3.44108,29.1619,4.616,26.3409,15.7612,0.782,36.419,9.93319
3.019,3.55422,29.6149,4.617,21.9294,15.6334,0.783,32.3434,9.98136
3.02,3.69598,30.0486,4.618,18.1619,15.5449,0.784,28.5708,10.0504
3.021,3.82405,30.5006,4.619,15.0112,15.4632,0.785,25.1249,10.1376
3.022,3.95373,31.0116,4.62,12.4338,15.4338,0.786,22.0087,10.2473
3.023,4.06281,31.5588,4.621,10.4788,15.4551,0.787,19.2592,10.3686
3.024,4.18166,32.1742,4.622,9.12653,15.5284,0.788,16.8967,10.5041
3.025,4.2918,32.797,4.623,8.21088,15.6215,0.789,14.5825,10.6467
3.026,4.41577,33.4224,4.624,7.62497,15.7557,0.79,12.3337,10.8035
3.027,4.53676,34.0727,4.625,7.24905,15.9127,0.791,10.5184,10.9689
3.028,4.64848,34.7085,4.626,6.9524,16.1038,0.792,9.03092,11.1456
3.029,4.75616,35.3454,4.627,6.70977,16.3304,0.793,7.8022,11.3259
3.03,4.86831,35.8843,4.628,6.46591,16.5957,0.794,6.77058,11.5127
3.031,4.97397,36.3027,4.629,6.32611,16.8739,0.795,6.00634,11.6906
3.032,5.0968,36.6029,4.63,6.20241,17.1679,0.796,5.44356,11.8644
3.033,5.2183,36.7362,4.631,6.09013,17.4445,0.797,5.02644,12.0601
3.034,5.31859,36.8184,4.632,5.98316,17.7164,0.798,4.73989,12.2916
3.035,5.42877,36.8498,4.633,5.89179,17.9636,0.799,4.56014,12.4896
3.036,5.51733,36.8119,4.634,5.7848,18.2178,0.8,4.43593,12.6327
3.037,5.60455,36.7269,4.635,5.70628,18.4975,0.801,4.42164,12.7715
3.038,5.69288,36.6474,4.636,5.66232,18.7925,0.802,4.4281,12.9077
3.039,5.75256,36.5867,4.637,5.64672,19.0925,0.803,4.47483,13.0402
3.04,5.79265,36.633,4.638,5.62132,19.3807,0.804,4.52301,13.1632
3.041,5.8253,36.6918,4.639,5.62836,19.6597,0.805,4.59802,13.2915
3.042,5.87268,36.7955,4.64,5.67159,19.9315,0.806,4.65855,13.4231
3.043,5.88795,36.9091,4.641,5.7266,20.202,0.807,4.73415,13.5619
3.044,5.90816,37.0624,4.642,5.77659,20.4707,0.808,4.76914,13.699
3.045,5.90342,37.2684,4.643,5.84407,20.7362,0.809,4.81853,13.8443
3.046,5.91665,37.4621,4.644,5.91685,21.0009,0.81,4.85853,13.9933
3.047,5.92927,37.6373,4.645,6.00074,21.2711,0.811,4.87197,14.1453
3.048,5.95753,37.6875,4.646,6.07018,21.5272,0.812,4.90012,14.2929
3.049,5.96779,37.5869,4.647,6.14979,21.7635,0.813,4.96337,14.442
3.05,5.99829,37.4169,4.648,6.23646,22.0023,0.814,5.01641,14.5875
3.051,6.02383,37.1698,4.649,6.33053,22.2397,0.815,5.08344,14.7236
3.052,6.07313,36.8953,4.65,6.40835,22.4662,0.816,5.14521,14.8449
3.053,6.20312,36.6266,4.651,6.50597,22.6823,0.817,5.21404,14.9646
3.054,6.44518,36.3199,4.652,6.59758,22.8859,0.818,5.25057,15.0819
3.055,6.84887,36.0569,4.653,6.7104,23.1419,0.819,5.31952,15.1993
3.056,7.54137,35.9252,4.654,6.7858,23.4187,0.82,5.36065,15.312
3.057,8.64554,35.8673,4.655,6.87113,23.6846,0.821,5.40023,15.4231
3.058,10.4753,35.9687,4.656,6.90257,23.9418,0.822,5.43164,15.5257
3.059,14.053,36.157,4.657,6.92897,24.1863,0.823,5.47775,15.6347
3.06,19.8097,36.4782,4.658,6.92572,24.4208,0.824,5.53522,15.745
3.061,26.2477,36.8843,4.659,6.93812,24.6611,0.825,5.58933,15.8528
3.062,33.082,37.3226,4.66,6.94796,24.8924,0.826,5.62731,15.9551
3.063,40.1718,37.7698,4.661,6.96202,25.1356,0.827,5.69152,16.0561
3.064,47.1801,38.0888,4.662,6.98143,25.3851,0.828,5.73928,16.1556
3.065,53.9111,38.3127,4.663,6.99848,25.6038,0.829,5.78697,16.2626
3.066,60.2874,38.4596,4.664,7.00891,25.7989,0.83,5.80895,16.3714
3.067,66.301,38.5091,4.665,7.05919,25.989,0.831,5.84511,16.4866
3.068,72.1351,38.491,4.666,7.07704,26.1812,0.832,5.87645,16.6056
3.069,78.0125,38.3927,4.667,7.12906,26.3973,0.833,5.89174,16.7299
3.07,83.7442,38.1647,4.668,7.15779,26.6235,0.834,5.91681,16.8552
3.071,88.5677,37.8809,4.669,7.20436,26.8701,0.835,5.93589,16.9909
3.072,92.0517,37.5696,4.67,7.24318,27.1282,0.836,5.93573,17.1351
3.073,94.3622,37.2652,4.671,7.27475,27.3347,0.837,5.93705,17.278
3.074,95.7813,37.0442,4.672,7.30204,27.512,0.838,5.93901,17.3901
3.075,96.5275,36.8034,4.673,7.3238,27.6716,0.839,5.92692,17.4302
3.076,96.9551,36.5665,4.674,7.322,27.8217,0.84,5.91903,17.4678
3.077,97.2036,36.3058,4.675,7.34709,27.9795,0.841,5.89787,17.5544
3.078,97.3821,36.036,4.676,7.35131,28.1448,0.842,5.88584,17.6515
3.079,97.5206,35.7111,4.677,7.33968,28.2915,0.843,5.89172,17.7476
3.08,97.6253,35.2753,4.678,7.32418,28.451,0.844,5.87985,17.8505
3.081,97.6551,34.7605,4.679,7.31144,28.5858,0.845,5.88592,17.9597
3.082,97.6341,34.129,4.68,7.29421,28.7302,0.846,5.91555,18.0726
3.083,97.5322,33.4032,4.681,7.33923,28.8545,0.847,5.96961,18.1979
3.084,97.305,32.6145,4.682,7.41363,29.0101,0.848,6.05162,18.3369
3.085,96.9454,31.7122,4.683,7.61638,29.279,0.849,6.24308,18.4904
3.086,96.4667,30.6582,4.684,7.96934,29.6383,0.85,6.53325,18.6502
3.087,95.869,29.5171,4.685,8.67719,30.0555,0.851,6.95517,18.8154
3.088,95.1291,28.2955,4.686,10.172,30.5333,0.852,7.58353,18.9873
3.089,94.299,27.1584,4.687,13.9472,31.1163,0.853,8.48519,19.1798
3.09,93.3792,26.1568,4.688,18.8326,31.7453,0.854,9.81694,19.3762
3.091,92.3279,25.2662,4.689,24.3085,32.3953,0.855,11.7308,19.5889
3.092,91.1527,24.5397,4.69,30.8484,33.0639,0.856,14.0792,19.8073
3.093,89.897,23.8849,4.691,38.0593,33.747,0.857,16.8898,20.0236
3.094,88.5971,23.3248,4.692,45.7402,34.4521,0.858,20.1056,20.2209
3.095,87.2402,22.8435,4.693,53.8242,35.1958,0.859,23.6226,20.4177
3.096,85.8464,22.4403,4.694,62.3754,35.9122,0.86,27.3834,20.5977
3.097,84.3802,22.1139,4.695,71.4624,36.6228,0.861,31.4175,20.7532
3.098,82.8042,21.8004,4.696,80.7335,37.3101,0.862,35.659,20.8831
3.099,80.9884,21.517,4.697,89.1502,38.0336,0.863,40.0502,21.0081
3.1,78.7328,21.2626,4.698,95.5546,38.7293,0.864,44.4408,21.101
3.101,75.1714,20.9937,4.699,99.5899,39.3969,0.865,48.622,21.1572
3.102,69.2074,20.718,4.7,101.612,39.9913,0.866,52.3808,21.1755
3.103,62.9991,20.4242,4.701,102.468,40.5236,0.867,55.6909,21.1654
3.104,57.7436,20.091,4.702,102.871,40.9344,0.868,58.6673,21.1201
3.105,52.7094,19.8482,4.703,103.367,41.2235,0.869,61.3191,21.0474
3.106,47.6376,19.6931,4.704,104.204,41.4131,0.87,63.6828,20.9389
3.107,42.5548,19.6516,4.705,105.268,41.5147,0.871,65.8295,20.8055
3.108,37.7637,19.7159,4.706,106.373,41.5078,0.872,67.805,20.633
3.109,33.3434,19.8312,4.707,107.414,41.4255,0.873,69.6593,20.4227
3.11,29.2245,20.0145,4.708,108.315,41.213,0.874,71.3856,20.1724
3.111,25.4061,20.2454,4.709,109.064,40.8641,0.875,72.9937,19.8954
3.112,21.8489,20.5392,4.71,109.65,40.3487,0.876,74.4386,19.5705
3.113,18.5493,20.8603,4.711,110.075,39.6754,0.877,75.7301,19.2021
3.114,15.624,21.1359,4.712,110.435,38.9128,0.878,76.8406,18.7997
3.115,13.0766,21.4084,4.713,110.933,38.071,0.879,77.7876,18.3749
3.116,10.8376,21.6137,4.714,111.013,37.1593,0.88,78.5877,17.937
3.117,8.96826,21.8029,4.715,110.625,36.2038,0.881,79.3155,17.4851
3.118,7.49623,22.0027,4.716,110.443,35.1696,0.882,79.901,17.0094
3.119,6.40622,22.1955,4.717,110.312,34.0816,0.883,80.4022,16.5092
3.12,5.62136,22.3928,4.718,110.221,32.9426,0.884,80.793,16.0047
3.121,5.0844,22.6265,4.719,110.267,31.7586,0.885,81.0779,15.5063
3.122,4.7315,22.8835,4.72,110.362,30.5863,0.886,81.2227,15.0249
3.123,4.51195,23.2255,4.721,110.552,29.3983,0.887,81.2541,14.5484
3.124,4.36577,23.6066,4.722,110.822,28.2883,0.888,81.1246,14.085
3.125,4.26511,24.0438,4.723,111.163,27.2498,0.889,80.8697,13.6458
3.126,4.18103,24.5626,4.724,111.627,26.2163,0.89,80.4505,13.2354
3.127,4.14225,25.1494,4.725,112.228,25.2091,0.891,79.8782,12.8579
3.128,4.1014,25.8484,4.726,112.832,24.2626,0.892,79.1824,12.5137
3.129,4.10084,26.5659,4.727,113.256,23.3824,0.893,78.3672,12.2039
3.13,4.11293,27.2561,4.728,113.286,22.5251,0.894,77.3919,11.9176
3.131,4.15866,27.9285,4.729,112.764,21.7464,0.895,76.2545,11.6614
3.132,4.21284,28.4659,4.73,111.579,21.0163,0.896,74.9366,11.42
3.133,4.30455,28.9751,4.731,109.545,20.2943,0.897,73.4187,11.2122
3.134,4.41042,29.4383,4.732,105.894,19.6329,0.898,71.6381,11.037
3.135,4.51357,29.8909,4.733,98.2094,19.0556,0.899,69.5932,10.8963
3.136,4.61122,30.3954,4.734,87.3283,18.5599,0.9,67.2465,10.7632
3.137,4.69624,30.8849,4.735,77.0493,18.1591,0.901,64.6114,10.6392
3.138,4.79293,31.3397,4.736,67.8066,17.8093,0.902,61.6096,10.5365
3.139,4.90704,31.8541,4.737,59.1292,17.4999,0.903,58.2165,10.4588
3.14,5.00039,32.4016,4.738,50.9514,17.1799,0.904,54.3406,10.3882
3.141,5.07614,32.9958,4.739,43.5713,16.8934,0.905,50.0315,10.3292
3.142,5.17416,33.6408,4.74,37.1235,16.6319,0.906,45.3603,10.2876
3.143,5.26639,34.2834,4.741,31.4237,16.4344,0.907,40.7083,10.2581
3.144,5.35192,34.9775,4.742,26.4433,16.2602,0.908,36.3862,10.2457
3.145,5.46043,35.6481,4.743,22.0786,16.1138,0.909,32.4995,10.2495
3.146,5.5549,36.3094,4.744,18.3099,16.0066,0.91,28.8842,10.2721
3.147,5.64869,36.8819,4.745,15.1335,15.9567,0.911,25.5763,10.3145
3.148,5.74272,37.2628,4.746,12.5679,15.951,0.912,22.5396,10.3679
3.149,5.82138,37.5612,4.747,10.6144,15.9866,0.913,19.839,10.4305
3.15,5.8992,37.7217,4.748,9.26394,16.03,0.914,17.4778,10.5137
3.151,5.97617,37.8271,4.749,8.33786,16.1002,0.915,15.1572,10.617
3.152,6.0368,37.898,4.75,7.74587,16.2047,0.916,13.1023,10.7313
3.153,6.09508,37.9047,4.751,7.32735,16.339,0.917,11.312,10.8602
3.154,6.14634,37.8727,4.752,7.03783,16.5164,0.918,9.78726,11.0012
3.155,6.19708,37.8608,4.753,6.79082,16.7453,0.919,8.49733,11.1582
3.156,6.21104,37.8144,4.754,6.56338,17.008,0.92,7.45938,11.3168
3.157,6.24534,37.8664,4.755,6.40766,17.2877,0.921,6.62712,11.4785
3.158,6.25946,37.9688,4.756,6.28317,17.5739,0.922,5.99072,11.6481
3.159,6.27412,38.1044,4.757,6.16689,17.8872,0.923,5.52818,11.8272
3.16,6.27378,38.2816,4.758,6.0701,18.19,0.924,5.21652,12.0132
3.161,6.28734,38.4768,4.759,5.9578,18.5072,0.925,4.98839,12.1909
3.162,6.27474,38.7463,4.76,5.87572,18.797,0.926,4.8299,12.3664
3.163,6.2657,38.9521,4.761,5.81513,19.0351,0.927,4.74198,12.541
3.164,6.2732,39.0423,4.762,5.75911,19.3085,0.928,4.6962,12.7348
3.165,6.27424,39.0616,4.763,5.72614,19.628,0.929,4.69686,12.9358
3.166,6.27967,38.8849,4.764,5.69445,19.9538,0.93,4.73094,13.1417
3.167,6.30608,38.6749,4.765,5.69958,20.2646,0.931,4.76208,13.3505
3.168,6.33514,38.4399,4.766,5.72821,20.5704,0.932,4.80065,13.5606
3.169,6.41963,38.1612,4.767,5.78111,20.8659,0.933,4.83201,13.7679
3.17,6.59932,37.92,4.768,5.85103,21.1587,0.934,4.88198,13.9758
3.171,6.94222,37.7112,4.769,5.93389,21.4354,0.935,4.93201,14.174
3.172,7.49458,37.5542,4.77,6.01566,21.658,0.936,4.96747,14.3734
3.173,8.43257,37.5815,4.771,6.0926,21.8484,0.937,4.99223,14.5651
3.174,9.90581,37.7219,4.772,6.17485,22.111,0.938,5.00453,14.7395
3.175,12.6483,38.0085,4.773,6.27547,22.4609,0.939,5.04591,14.895
3.176,17.2206,38.4104,4.774,6.34447,22.7598,0.94,5.0771,15.0384
3.177,22.8441,38.8181,4.775,6.43399,22.932,0.941,5.11336,15.1625
3.178,29.1931,39.3122,4.776,6.53567,23.0855,0.942,5.15475,15.2885
3.179,35.9561,39.7952,4.777,6.63763,23.2274,0.943,5.20344,15.4068
3.18,42.7568,40.2627,4.778,6.73317,23.4101,0.944,5.25989,15.5193
3.181,49.3397,40.6308,4.779,6.81824,23.5991,0.945,5.30322,15.6138
3.182,55.6535,40.8715,4.78,6.89148,23.813,0.946,5.33602,15.7098
3.183,61.7319,41.0099,4.781,6.95598,24.0382,0.947,5.39294,15.7986
3.184,67.6966,41.061,4.782,7.0028,24.2502,0.948,5.43698,15.9027
3.185,73.6047,40.9675,4.783,7.01394,24.4493,0.949,5.47289,16.0064
3.186,79.208,40.8005,4.784,7.02465,24.6752,0.95,5.53245,16.1269
3.187,83.9662,40.4692,4.785,7.0329,24.9103,0.951,5.55698,16.2498
3.188,87.4075,40.0647,4.786,7.04595,25.146,0.952,5.60432,16.3927
3.189,89.6874,39.6885,4.787,7.04784,25.3782,0.953,5.64245,16.5498
3.19,91.0264,39.2991,4.788,7.07079,25.6172,0.954,5.67846,16.7344
3.191,91.8001,38.9546,4.789,7.10628,25.8489,0.955,5.71214,16.9334
3.192,92.2726,38.5918,4.79,7.13447,26.0979,0.956,5.74421,17.1559
3.193,92.6195,38.193,4.791,7.17192,26.3615,0.957,5.75193,17.3957
3.194,92.8708,37.774,4.792,7.20965,26.6348,0.958,5.77625,17.6513
3.195,93.0754,37.2698,4.793,7.25665,26.8945,0.959,5.79233,17.9164
3.196,93.1958,36.7136,4.794,7.31077,27.1597,0.96,5.80983,18.1901
3.197,93.2526,36.0803,4.795,7.33329,27.441,0.961,5.80115,18.4731
3.198,93.1704,35.345,4.796,7.37779,27.7073,0.962,5.79428,18.7593
3.199,92.9301,34.505,4.797,7.40391,27.9159,0.963,5.79834,19.0432
3.2,92.5436,33.5656,4.798,7.43008,28.0859,0.964,5.77695,19.3062
3.201,92.0309,32.5352,4.799,7.44839,28.2064,0.965,5.75561,19.5512
3.202,91.3836,31.4124,4.8,7.47035,28.3182,0.966,5.7379,19.7901
3.203,90.6473,30.1144,4.801,7.46333,28.446,0.967,5.69653,20.0099
3.204,89.7861,28.7673,4.802,7.4712,28.6548,0.968,5.68307,20.2046
3.205,88.8476,27.4531,4.803,7.45277,28.8912,0.969,5.64545,20.3685
3.206,87.7911,26.2169,4.804,7.44848,29.0834,0.97,5.65321,20.5253
3.207,86.602,25.2299,4.805,7.4382,29.2458,0.971,5.66616,20.6702
3.208,85.3401,24.3604,4.806,7.45222,29.4182,0.972,5.73233,20.7981
3.209,84.0759,23.6609,4.807,7.47746,29.5832,0.973,5.83639,20.907
3.21,82.7394,23.0829,4.808,7.57061,29.8032,0.974,6.03922,21.0087
3.211,81.4087,22.5794,4.809,7.76946,30.0703,0.975,6.32847,21.1019
3.212,80.0309,22.1802,4.81,8.19506,30.3746,0.976,6.77383,21.1876
3.213,78.6381,21.827,4.811,8.97039,30.6982,0.977,7.40527,21.2572
3.214,77.1594,21.5336,4.812,10.7858,31.1452,0.978,8.33154,21.3212
3.215,75.5234,21.2397,4.813,14.9102,31.6694,0.979,9.66578,21.3764
3.216,73.5355,20.9508,4.814,19.7172,32.1809,0.98,11.5912,21.4301
3.217,70.8966,20.6706,4.815,25.3877,32.7836,0.981,13.9675,21.4758
3.218,66.1562,20.4114,4.816,32.0775,33.549,0.982,16.8265,21.522
3.219,59.4427,20.0929,4.817,39.3772,34.3885,0.983,20.1039,21.5571
3.22,53.5618,19.803,4.818,47.1331,35.2027,0.984,23.6843,21.5826
3.221,48.3961,19.5278,4.819,55.287,35.9758,0.985,27.5061,21.5971
3.222,43.3425,19.3468,4.82,63.9848,36.7337,0.986,31.601,21.6013
3.223,38.2938,19.2934,4.821,73.1716,37.4571,0.987,35.9238,21.5865
3.224,33.373,19.3289,4.822,82.4354,38.1147,0.988,40.3725,21.5639
3.225,28.8727,19.4472,4.823,90.4586,38.7111,0.989,44.8475,21.5264
3.226,24.7253,19.6218,4.824,96.373,39.2895,0.99,49.1486,21.4731
3.227,20.9233,19.853,4.825,99.9408,39.8265,0.991,53.0304,21.4006
3.228,17.4341,20.1541,4.826,101.699,40.3264,0.992,56.4814,21.3187
3.229,14.3087,20.4862,4.827,102.409,40.7746,0.993,59.5617,21.2171
3.23,11.531,20.8547,4.828,102.867,41.1139,0.994,62.2474,21.0987
3.231,9.11577,21.1362,4.829,103.48,41.3418,0.995,64.5542,20.9616
3.232,7.03375,21.3909,4.83,104.449,41.4949,0.996,66.6006,20.7999
3.233,5.30283,21.6267,4.831,105.659,41.5431,0.997,68.4499,20.6075
3.234,3.93564,21.8546,4.832,107.054,41.4421,0.998,70.1833,20.3929
3.235,2.92707,22.0859,4.833,108.062,41.2068,0.999,71.795,20.1549
3.236,2.22994,22.3411,4.834,108.709,40.8722,1,73.2976,19.8889
3.237,1.80288,22.5934,4.835,109.231,40.4009,1.001,74.6135,19.59
3.238,1.55087,22.8954,4.836,109.625,39.7529,1.002,75.79,19.2585
3.239,1.45053,23.2438,4.837,109.902,38.9847,1.003,76.8052,18.8947
3.24,1.44957,23.6511,4.838,110.079,38.122,1.004,77.6925,18.487
3.241,1.53724,24.1408,4.839,110.184,37.1699,1.005,78.4091,18.0494
3.242,1.60202,24.6827,4.84,110.228,36.1971,1.006,79.0143,17.5922
3.243,1.67974,25.3288,4.841,110.186,35.1625,1.007,79.4506,17.1192
3.244,1.73679,26.0304,4.842,110.103,34.0936,1.008,79.8111,16.6361
3.245,1.81456,26.7897,4.843,109.977,32.9691,1.009,80.0445,16.1565
3.246,1.88544,27.5596,4.844,109.923,31.777,1.01,80.1852,15.6839
3.247,1.9726,28.2366,4.845,109.955,30.5685,1.011,80.2069,15.2107
3.248,2.06428,28.8675,4.846,110.071,29.3727,1.012,80.1092,14.7448
3.249,2.17427,29.379,4.847,110.256,28.2051,1.013,79.8529,14.2956
3.25,2.29314,29.8271,4.848,110.547,27.0961,1.014,79.4798,13.8605
3.251,2.42742,30.2844,4.849,110.92,26.0245,1.015,78.9419,13.4411
3.252,2.59675,30.7279,4.85,111.434,25.0211,1.016,78.2697,13.0503
3.253,2.77317,31.1264,4.851,112.055,24.1273,1.017,77.4414,12.697
3.254,2.94814,31.516,4.852,112.693,23.3899,1.018,76.4906,12.3799
3.255,3.08753,31.8935,4.853,113.115,22.7174,1.019,75.3694,12.0965
3.256,3.24072,32.3104,4.854,113.14,22.0786,1.02,74.1072,11.8421
3.257,3.38855,32.7841,4.855,112.598,21.4619,1.021,72.6642,11.6192
3.258,3.51638,33.27,4.856,111.409,20.844,1.022,71.0165,11.4386
3.259,3.64498,33.8138,4.857,109.344,20.2212,1.023,69.1112,11.2917
3.26,3.7743,34.3659,4.858,105.671,19.5646,1.024,66.9252,11.1701
3.261,3.9292,34.9816,4.859,97.9102,18.9628,1.025,64.4081,11.0694
3.262,4.02614,35.5661,4.86,87.0829,18.4727,1.026,61.5755,10.97
3.263,4.14276,36.0727,4.861,76.8781,18.0507,1.027,58.3011,10.893
3.264,4.25385,36.4984,4.862,67.7086,17.598,1.028,54.4166,10.8421
3.265,4.3663,36.7069,4.863,59.0462,17.184,1.029,49.8907,10.8132
3.266,4.43796,36.834,4.864,50.9236,16.8352,1.03,45.0739,10.802
3.267,4.52716,36.8954,4.865,43.5422,16.5365,1.031,40.3059,10.8156
3.268,4.60116,36.9031,4.866,37.1183,16.287,1.032,35.8572,10.8371
3.269,4.68751,36.9183,4.867,31.4258,16.0654,1.033,31.7276,10.8756
3.27,4.75083,36.9042,4.868,26.4703,15.8645,1.034,27.982,10.9309
3.271,4.81278,36.8444,4.869,22.1251,15.7288,1.035,24.5702,11.0026
3.272,4.86621,36.852,4.87,18.3665,15.6452,1.036,21.4811,11.0729
3.273,4.91393,36.8994,4.871,15.1927,15.5869,1.037,18.7206,11.1641
3.274,4.95819,37.0062,4.872,12.643,15.5494,1.038,16.2786,11.2659
3.275,4.99941,37.2042,4.873,10.6745,15.5637,1.039,14.0079,11.3845
3.276,5.04317,37.4134,4.874,9.3135,15.6318,1.04,11.9211,11.5262
3.277,5.09263,37.6757,4.875,8.38197,15.7207,1.041,10.1701,11.6918
3.278,5.12265,37.9331,4.876,7.78013,15.8165,1.042,8.71948,11.8725
3.279,5.17258,38.2244,4.877,7.38345,15.9471,1.043,7.49837,12.0648
3.28,5.20587,38.4785,4.878,7.06883,16.1185,1.044,6.48608,12.2674
3.281,5.23627,38.5713,4.879,6.79494,16.3492,1.045,5.71605,12.4852
3.282,5.26024,38.592,4.88,6.56499,16.6108,1.046,5.15518,12.7083
3.283,5.28482,38.467,4.881,6.42839,16.8955,1.047,4.76958,12.9353
3.284,5.31321,38.2563,4.882,6.31317,17.2263,1.048,4.51356,13.1587
3.285,5.38885,38.003,4.883,6.18725,17.5609,1.049,4.35229,13.3852
3.286,5.53233,37.6952,4.884,6.09242,17.8781,1.05,4.28258,13.6176
3.287,5.81363,37.3783,4.885,5.97815,18.1918,1.051,4.27435,13.8632
3.288,6.28967,37.1289,4.886,5.89693,18.4713,1.052,4.27715,14.1199
3.289,7.10349,36.9307,4.887,5.83622,18.7562,1.053,4.30206,14.3788
3.29,8.36461,36.8932,4.888,5.77891,19.0658,1.054,4.35455,14.6302
3.291,10.5064,37.0064,4.889,5.74135,19.4005,1.055,4.40231,14.89
3.292,14.6249,37.1505,4.89,5.73813,19.7385,1.056,4.45606,15.1472
3.293,20.1668,37.3801,4.891,5.75562,20.0797,1.057,4.49028,15.3998
3.294,26.2578,37.6478,4.892,5.79111,20.4181,1.058,4.54408,15.6458
3.295,32.8331,38.0398,4.893,5.83079,20.7511,1.059,4.58053,15.8907
3.296,39.4833,38.409,4.894,5.89943,21.0794,1.06,4.63232,16.1231
3.297,45.9517,38.7204,4.895,5.97939,21.4088,1.061,4.67036,16.3553
3.298,52.1751,38.9613,4.896,6.0506,21.7266,1.062,4.71145,16.5739
3.299,58.0857,39.0824,4.897,6.11266,22.0433,1.063,4.75742,16.7782
3.3,63.8118,39.1004,4.898,6.19488,22.3624,1.064,4.79541,16.9696
3.301,69.4508,39.0712,4.899,6.276,22.6794,1.065,4.84823,17.1484
3.302,74.9575,38.8905,4.9,6.35215,22.9723,1.066,4.90016,17.2965
3.303,80.1375,38.6553,4.901,6.4502,23.1925,1.067,4.93068,17.4634
3.304,84.3282,38.321,4.902,6.54846,23.3365,1.068,4.97422,17.6749
3.305,87.2888,37.9202,4.903,6.64413,23.5198,1.069,5.01775,17.868
3.306,89.1814,37.6017,4.904,6.7355,23.7052,1.07,5.05048,17.9811
3.307,90.2462,37.3236,4.905,6.82564,23.9131,1.071,5.0977,18.0778
3.308,90.8099,37.0685,4.906,6.90444,24.1287,1.072,5.13963,18.1569
3.309,91.1625,36.8289,4.907,6.96746,24.3548,1.073,5.18352,18.255
3.31,91.3923,36.5019,4.908,7.01623,24.5717,1.074,5.22019,18.3703
3.311,91.543,36.1567,4.909,7.03351,24.7895,1.075,5.26225,18.4932
3.312,91.6493,35.7401,4.91,7.04734,25.0054,1.076,5.30178,18.6122
3.313,91.702,35.2723,4.911,7.05602,25.2374,1.077,5.35625,18.7511
3.314,91.6523,34.732,4.912,7.06181,25.4571,1.078,5.3884,18.8988
3.315,91.5089,34.0703,4.913,7.08265,25.6912,1.079,5.45085,19.0728
3.316,91.2339,33.298,4.914,7.09556,25.9488,1.08,5.50629,19.2547
3.317,90.8273,32.4228,4.915,7.11672,26.2122,1.081,5.54331,19.4453
3.318,90.298,31.4308,4.916,7.14565,26.4732,1.082,5.57136,19.6482
3.319,89.6388,30.3618,4.917,7.18245,26.7468,1.083,5.61524,19.8679
3.32,88.8568,29.1663,4.918,7.23109,27.0364,1.084,5.6515,20.1114
3.321,87.9441,27.9206,4.919,7.27137,27.3112,1.085,5.67372,20.3516
3.322,86.9578,26.7802,4.92,7.29913,27.5612,1.086,5.72043,20.5878
3.323,85.8678,25.6979,4.921,7.34786,27.8262,1.087,5.74217,20.8182
3.324,84.7236,24.7986,4.922,7.37528,28.084,1.088,5.75004,21.0361
3.325,83.4427,23.9964,4.923,7.40075,28.2956,1.089,5.77574,21.2496
3.326,82.121,23.3168,4.924,7.43004,28.4204,1.09,5.77424,21.4517
3.327,80.7433,22.7786,4.925,7.45698,28.5415,1.091,5.78777,21.6348
3.328,79.3576,22.3104,4.926,7.46579,28.6457,1.092,5.7755,21.8003
3.329,77.9466,21.9518,4.927,7.46454,28.7888,1.093,5.78262,21.9293
